time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
0.66	0.036384083	0.203306113	0.0299963615	-0.0119798019	0.541523789	0.293448003	0.906223744	0.275641918	0.0780777379	0.0155724303	18.122288
0.67	0.0371304338	0.201807152	0.0295072088	-0.0121970169	0.540236767	0.268807429	0.750161296	0.274118959	0.0708162362	0.0159040214	21.113767
0.68	0.0379016678	0.200600481	0.0290432518	-0.0124579489	0.53861721	0.253022016	0.621707679	0.27254712	0.10119497	0.0275546833	19.662955
0.69	0.0386767401	0.199998363	0.0286038105	-0.0127796847	0.536652204	0.249813849	0.523416617	0.271226816	0.142162106	0.010945334	18.742303
0.7	0.0383549418	0.198131141	0.0281729391	-0.0131520833	0.534455262	0.264526644	0.443883391	0.269795186	0.0925824809	0.0274208495	18.709191
0.71	0.0373162698	0.196790323	0.0277131012	-0.0135974844	0.532086978	0.330143576	0.4127817	0.269116545	0.117089805	0.00881643615	18.45877
0.72	0.0353036283	0.195688731	0.0272310249	-0.0140986442	0.529482498	0.437934748	0.42706078	0.26939616	0.103492798	0.0393355901	18.473092
0.73	0.0325319196	0.194563428	0.0267363508	-0.0146495293	0.526563677	0.567239656	0.479495972	0.270400855	0.112521244	0.0106887984	16.852903
0.74	0.0294812617	0.193183733	0.0260206599	-0.015183118	0.524697547	0.642170694	0.664913493	0.271773391	0.0676582636	0.00429286855	20.576126
0.75	0.0266990667	0.19178852	0.0251784113	-0.015635743	0.523407203	0.605715073	0.880668143	0.273376422	0.0336252626	0.00784674781	17.975433
0.76	0.0247674072	0.19131771	0.0242174538	-0.0160797357	0.522885546	0.567646226	1.17752451	0.275084379	0.0348272275	0.02177846	17.343248
0.77	0.0230686355	0.19024651	0.0231581795	-0.0165466094	0.522782506	0.55183163	1.60959989	0.276494419	0.0799415485	0.0266484785	19.766373
0.78	0.0223933434	0.189461181	0.022151945	-0.0169375707	0.523196599	0.44727024	2.0155712	0.277693193	0.0624365169	0.0126595633	19.804878
0.79	0.0230388209	0.190607745	0.021236131	-0.0172219894	0.524037658	0.288883374	2.3535295	0.27912916	0.0782456275	0.0317456426	17.673534
0.8	0.0243760809	0.192722739	0.0204105562	-0.0174097757	0.525365438	0.103035162	2.62187351	0.280332664	0.0689174146	0.0166795263	16.952393
0.81	0.0254678076	0.194712451	0.019673428	-0.0174735253	0.526955968	-0.134846728	2.82238114	0.281215945	0.102070323	0.013087758	17.838532
0.82	0.0262556049	0.196431121	0.0190181441	-0.0174331521	0.528731489	-0.395115337	2.95749882	0.281754675	0.0605454856	0.0203270384	17.192647
0.83	0.0265534593	0.197671796	0.0184635863	-0.0171920685	0.530228195	-0.767160378	3.08920764	0.282193517	0.05907511	0.0110853624	17.698247
0.84	0.0259275384	0.196866851	0.0179488349	-0.0168396654	0.53179851	-1.0812252	3.11833166	0.281977741	0.0443993143	0.0220528694	17.44027
0.85	0.0251793692	0.196015427	0.017456573	-0.0163979474	0.533279966	-1.32759916	3.09817194	0.281875159	0.133724816	0.0182680334	17.776853
0.86	0.0239080879	0.194662866	0.0169969438	-0.015900066	0.534475959	-1.48724428	3.04807347	0.281994755	0.0963010331	0.0178624344	20.177573
0.87	0.0222654307	0.192624502	0.0165835789	-0.0153678859	0.535363349	-1.56412385	2.95869816	0.282144541	0.0864231066	0.0158823754	16.307001
0.88	0.020179795	0.190054524	0.01622239	-0.0148290417	0.535959703	-1.55536496	2.8174508	0.282417585	0.091968886	0.0162359366	17.516255
0.89	0.0181345838	0.187139961	0.0159338667	-0.014293234	0.536280075	-1.46953938	2.61672915	0.282638057	0.056665685	0.0068143162	18.1225
0.9	0.0164419326	0.184789402	0.0156999196	-0.013783184	0.536348517	-1.33321124	2.37228019	0.283091595	0.0730127014	0.0356462795	17.174707
0.91	0.0155349111	0.182420286	0.0155008914	-0.0133119248	0.536197433	-1.14920506	2.10601524	0.283234095	0.0790787422	0.0137432136	19.375653
0.92	0.015437286	0.178926452	0.0153069021	-0.0128693682	0.53589821	-0.939778013	1.84080851	0.283091657	0.048608997	0.0230936443	17.29871
0.93	0.0169592214	0.176761014	0.0150800449	-0.012454976	0.535487566	-0.709301187	1.58892313	0.28324222	0.100355079	0.0163688105	18.237671
