time_s	goal_index	ee_error_m	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	action_delta_l2	update_ms
1.29	0	0.340100356	-0.485251783	0.118303698	0.419060592	-8.06788446	-4.45227851	0.105779356	0.0594450154	0.528653996
1.3	0	0.342243572	-0.487832405	0.119736623	0.422524685	-8.24500844	-4.71712129	0.104782114	0.0578689863	0.523340997
1.31	0	0.344956124	-0.490314651	0.1212225	0.426186604	-8.42685682	-5.04116889	0.104025694	0.0495657908	0.581444998
1.32	0	0.348311212	-0.492671808	0.122774292	0.42957051	-8.65402276	-5.41483001	0.103819688	0.0410097797	0.597293001
1.33	0	0.352028233	-0.494970898	0.124347442	0.433110386	-8.82154961	-5.78243389	0.10374151	0.0425019241	0.557594001
1.34	0	0.356002961	-0.497111057	0.125976008	0.436318921	-9.03311679	-6.07466075	0.103950943	0.0110014052	0.536947999
1.35	0	0.360785642	-0.499105771	0.127631911	0.439485262	-9.2125332	-6.43610594	0.104315586	0.100637045	0.559444998
1.36	0	0.366821821	-0.50094157	0.129304585	0.44244798	-9.34847795	-6.84905066	0.104506713	0.0981747359	0.520287998
1.37	0	0.374494351	-0.502605967	0.130996642	0.445116167	-9.44925622	-7.29910759	0.10469728	0.0871963414	0.506099001
1.38	0	0.3837286	-0.504102126	0.132713532	0.44743635	-9.51948699	-7.77335597	0.105029442	0.0974352087	0.523645998
1.39	0	0.394274973	-0.505486186	0.134493594	0.449481052	-9.56407449	-8.31557961	0.104540791	0.0924956586	0.531894002
1.4	0	0.40725108	-0.506799259	0.13634673	0.451017047	-9.63953813	-8.8948634	0.104074931	0.0868697419	0.546107003
1.41	0	0.421795239	-0.508046513	0.138276447	0.452307236	-9.68872742	-9.49308331	0.10372547	0.07959029	0.544927003
1.42	0	0.437465482	-0.509319389	0.14031431	0.453100103	-9.78100973	-10.1065187	0.103842418	0.0568384911	0.530972
1.43	0	0.451906785	-0.510656648	0.142435036	0.453788988	-9.89322305	-10.687628	0.104184129	0.0899340368	0.545912
1.44	0	0.464643773	-0.51207315	0.144634699	0.454336713	-10.0502406	-11.2392086	0.10463765	0.0909207184	0.549479999
1.45	0	0.478178285	-0.513597339	0.14696501	0.454428598	-10.2583858	-11.7912925	0.104982958	0.0923328432	0.553217003
1.46	0	0.490388153	-0.515425414	0.149396806	0.454623121	-10.4330001	-12.2243127	0.105366393	0.0940437872	0.531089994
1.47	0	0.502150339	-0.517603479	0.151929104	0.45488532	-10.5466764	-12.5332512	0.106058985	0.103953334	0.525276002
1.48	0	0.513147445	-0.520127973	0.154468826	0.455058695	-10.4933958	-12.7343059	0.106959618	0.104675673	0.514523999
1.49	0	0.52165165	-0.523023922	0.15707346	0.455323464	-10.4166108	-12.8114758	0.107578763	0.0668634574	0.519836001
1.5	0	0.52748693	-0.526234588	0.159714628	0.455614768	-10.278436	-12.7779152	0.107983653	0.0502946018	0.561340996
1.51	0	0.532290239	-0.529680773	0.162349273	0.455875	-10.0783019	-12.6635712	0.108550811	0.0579582261	0.540678004
1.52	0	0.533621625	-0.533283782	0.164935858	0.456030649	-9.82966903	-12.4848512	0.109565076	0.0696537122	0.520838999
1.53	0	0.533653456	-0.53700248	0.167468848	0.456085415	-9.55069175	-12.2717027	0.110605224	0.058021119	0.531889993
1.54	0	0.532773364	-0.540796681	0.169943367	0.456030049	-9.26125218	-12.0471719	0.111403441	0.0572778692	0.517274006
1.55	0	0.530773859	-0.544627336	0.172355357	0.455847917	-8.98006798	-11.828153	0.111869423	0.0569125236	0.520146001
1.56	0	0.527732266	-0.548257948	0.174639897	0.454834946	-8.73677693	-11.7381288	0.111934948	0.0567311858	0.521747999
1.57	0	0.521761616	-0.55197897	0.176890027	0.453889695	-8.57007905	-11.6202646	0.111347845	0.0566441497	0.530336001
1.58	0	0.513667787	-0.555734378	0.179097579	0.452834793	-8.45506358	-11.4930867	0.110234103	0.0566059242	0.521749003
1.59	0	0.50476073	-0.559458537	0.18124908	0.45159192	-8.39741341	-11.3588484	0.108909938	0.059909132	0.504534
1.6	0	0.497115069	-0.563064655	0.183328558	0.450081191	-8.39254789	-11.2206791	0.107878258	0.108438661	0.516482003
1.61	0	0.489192425	-0.566532745	0.185332711	0.448221532	-8.45735604	-11.0604778	0.107367556	0.10641886	0.509308004
1.62	0	0.482888718	-0.569908547	0.187244341	0.445982141	-8.50417806	-10.8982603	0.106484927	0.102334678	0.541213994
1.63	0	0.478289151	-0.573198811	0.189110993	0.443414983	-8.63811134	-10.7116384	0.105053141	0.102138174	0.533267994
1.64	0	0.474205109	-0.57643368	0.190898373	0.440374041	-8.77649247	-10.4785409	0.103344676	0.10040548	0.492234001
1.65	0	0.471401453	-0.579586902	0.192618524	0.436814197	-8.98204137	-10.1493284	0.102743562	0.105662075	0.536174004
1.66	0	0.468838606	-0.582207125	0.194554538	0.434653071	-8.89473024	-9.48305403	0.102685112	0.0938553465	0.543032998
1.67	0	0.467337108	-0.584388333	0.196370933	0.43218032	-8.90885764	-8.77628612	0.102775038	0.0454437063	0.506796998
1.68	0	0.466953041	-0.58657083	0.198214567	0.429450653	-9.04518333	-8.03498697	0.102991816	0.0900404864	0.549654003
1.69	0	0.467646771	-0.588731289	0.200108795	0.426441746	-9.30671152	-7.29078928	0.103286173	0.0989256481	0.541082998
1.7	0	0.468301353	-0.590747471	0.202081532	0.423683868	-9.72212962	-6.66692001	0.103699958	0.107996224	0.572112003
1.71	0	0.468427117	-0.592723302	0.204176977	0.421270391	-10.2015851	-6.16120831	0.104454142	0.109559185	0.566199997
1.72	0	0.468241737	-0.594721608	0.206370403	0.419164466	-10.6677028	-5.70111993	0.105875678	0.111297942	0.538326996
1.73	0	0.468863672	-0.596857893	0.208830085	0.417822174	-11.1862572	-5.36642199	0.106509071	0.113086682	0.550138997
1.74	0	0.470153496	-0.598923246	0.211430516	0.417405036	-11.4842199	-5.157519	0.106664642	0.0779668634	0.566291004
1.75	0	0.471527763	-0.600896795	0.214314465	0.417205115	-12.0048427	-4.95998202	0.106762428	0.0603004858	0.591914002
