time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
3.1	0.0262515866	0.0341244032	0.138149714	-0.00972013665	0.546422033	0.0476503769	0.0754194702	0.319531218	0.11625904	0.00499343905	16.446619
3.11	0.0263388638	0.0345439774	0.138473857	-0.00986435176	0.547510705	0.0366767637	0.106868458	0.318946488	0.0989957352	0.00468527007	18.911074
3.12	0.0261193065	0.0347956375	0.138897061	-0.0100175185	0.548271188	0.0262056854	0.114024386	0.318457508	0.0919777325	0.00429232915	18.501815
3.13	0.0256263718	0.0348720181	0.139412624	-0.0101856032	0.548708825	0.0336050624	0.114154442	0.318108805	0.0921442347	0.00383180592	17.63734
3.14	0.0249398647	0.0347953278	0.140019439	-0.0103650795	0.548837043	0.054883766	0.104654578	0.317883979	0.0851044819	0.00341624537	16.801583
3.15	0.0241439226	0.034599102	0.140702719	-0.0105516121	0.548684098	0.0854746847	0.0798818691	0.317752442	0.0874383642	0.00304987342	18.331638
3.16	0.0233157484	0.0343145091	0.141471458	-0.0107447427	0.548280062	0.125022697	0.0403163073	0.31768699	0.087746512	0.00272557796	17.401915
3.17	0.0225307581	0.0339857577	0.142305205	-0.0109416746	0.547708947	0.165033404	-0.0119850617	0.317644942	0.0205329982	0.00248339733	18.962296
3.18	0.0218454967	0.0336391212	0.143176387	-0.0111440447	0.547033542	0.20389705	-0.064838751	0.317623958	0.0836861521	0.00232071279	19.764817
3.19	0.0213067968	0.0333170116	0.144059013	-0.0113472581	0.54634717	0.233569103	-0.118393447	0.317575126	0.110951361	0.00231253302	19.24518
3.2	0.0209369417	0.0330310918	0.144949133	-0.0115580141	0.545678705	0.257317329	-0.163518992	0.317503323	0.0874365674	0.00240408196	17.819234
3.21	0.0207424734	0.0327823025	0.145848331	-0.0117722731	0.545000513	0.273961611	-0.206706066	0.317400612	0.0859689051	0.00265132071	19.069717
3.22	0.020721072	0.0325714249	0.146763533	-0.0119897052	0.544294074	0.283528497	-0.254676459	0.317247226	0.0937775683	0.00297858431	16.480727
3.23	0.0208687442	0.0323899641	0.14769959	-0.0122090053	0.543543231	0.29559513	-0.303586119	0.3170287	0.0890039983	0.00333276118	16.748873
3.24	0.0211776785	0.0322315475	0.148664194	-0.0124311636	0.542729319	0.312999558	-0.355694575	0.316769358	0.0583148893	0.00373564265	19.347066
3.25	0.0216260806	0.0320927922	0.149672782	-0.0126497334	0.541829206	0.326889027	-0.422522192	0.316445211	0.0325303356	0.00417946669	17.26237
3.26	0.0222107369	0.0319804572	0.15060083	-0.0127712568	0.541267303	0.234434722	-0.364403248	0.316221395	0.0448257602	0.00464187994	17.677876
3.27	0.0229558621	0.031985245	0.151445382	-0.0127831915	0.540871513	0.0825740856	-0.341958249	0.315814965	0.0717630735	0.00581098288	18.652228
3.28	0.0239474423	0.0320039559	0.152267592	-0.0128178226	0.540576312	0.0393917146	-0.231625454	0.315586813	0.038175143	0.00637395749	18.871015
3.29	0.0250239968	0.0322054327	0.153061365	-0.0127978104	0.540734396	-0.0332011405	-0.131727103	0.31507359	0.0247543115	0.00690565417	18.830154
3.3	0.0260677169	0.0325516431	0.153840306	-0.0127142702	0.54123552	-0.120618985	-0.0518178097	0.314341099	0.0324855147	0.007189343	17.374335
3.31	0.0269521114	0.0329921122	0.154610997	-0.0125695778	0.542022995	-0.217126752	0.00753618656	0.313439692	0.037712164	0.00716935977	20.077961
3.32	0.0275713468	0.0334416714	0.155373387	-0.0123561465	0.542982855	-0.320586207	0.0616683322	0.312495272	0.0495745083	0.0069365579	19.078045
3.33	0.027863214	0.0338579696	0.156123606	-0.0120690286	0.544061562	-0.429374791	0.107131671	0.31155035	0.0345695277	0.00670868433	17.526491
3.34	0.0277998145	0.0341987315	0.156889613	-0.0117060696	0.545150403	-0.527751816	0.132088285	0.310644135	0.0509101816	0.00645640229	17.614913
3.35	0.0273447347	0.0343923149	0.157677982	-0.0112743248	0.546074789	-0.62654654	0.139743414	0.309888087	0.108555681	0.00617162158	18.759714
3.36	0.0265317965	0.0343814565	0.158489383	-0.0107969164	0.546721708	-0.718846497	0.157721994	0.309408688	0.104134548	0.00583545245	18.958238
3.37	0.0254434311	0.0341935546	0.159323253	-0.0102850274	0.547077059	-0.799934992	0.176406296	0.30916602	0.116351116	0.00551494038	17.798376
3.38	0.0241814404	0.0338794108	0.16016957	-0.00974685228	0.547179801	-0.870774681	0.194348599	0.309106227	0.0789868393	0.00517743391	18.248693
3.39	0.0228603202	0.0334926076	0.160996478	-0.00919540452	0.547083968	-0.933779035	0.214939209	0.309181571	0.0856666627	0.00484736249	17.416321
3.4	0.0215964408	0.0330677964	0.161799556	-0.00863556184	0.546786465	-0.990563417	0.239248222	0.309356396	0.0808366889	0.00456160133	21.324801
